"gene_name"	"tot_umis"
"LOC103347509"	22
"LOC103347511"	0
"LOC103347513"	0
"LOC103347517"	9
"LOC103347518"	2522
"LOC103347520"	0
"LOC103347521"	0
"LOC103347526"	0
"LOC103347528"	420
"LOC103347529"	1
"LOC103347534"	31299
"LOC103347535"	0
"LOC103347536"	3501
"LOC103347537"	0
"LOC103347539"	0
"LOC103347540"	135
"LOC103347541"	107
"LOC103347542"	2
"LOC103347545"	174
"LOC103347546"	0
"LOC103347548"	0
"LOC103347549"	0
"LOC103347550"	10596
"LOC103347552"	17
"LOC103347553"	2
"LOC103347557"	61
"LOC103347562"	0
"LOC103347563"	2
"LOC103347564"	37
"LOC103347565"	16
"LOC103347569"	0
"LOC103347570"	364
"LOC103347571"	12
"LOC103347574"	0
"LOC103347575"	0
"LOC103347576"	26
"LOC103347580"	20
"LOC103347581"	0
"LOC103347582"	16
"LOC103347583"	3762
"LOC103347584"	8
"LOC103347585"	0
"LOC103347586"	0
"LOC103347587"	0
"LOC103347588"	0
"LOC103347592"	12
"LOC103347593"	631
"LOC103347594"	87
"LOC103347595"	0
"LOC103347596"	0
"LOC103347597"	1
"LOC103347598"	0
"LOC103347599"	0
"LOC103347600"	93
"LOC103347602"	0
"LOC103347604"	0
"LOC103347605"	30
"LOC103347607"	2604
"LOC103347609"	0
"LOC103347610"	13
"LOC103347611"	32
"LOC103347612"	0
"LOC103347614"	2995
"LOC103347615"	0
"LOC103347616"	0
"LOC103347617"	2
"LOC103347621"	0
"LOC103347625"	0
"LOC103347628"	248
"LOC103347630"	19
"LOC103347636"	1
"LOC103347637"	66
"LOC103347638"	1
"LOC103347640"	14
"LOC103347643"	0
"LOC103347646"	0
"LOC103347648"	0
"LOC103347653"	26
"LOC103347654"	1
"LOC103347655"	3
"LOC103347656"	7
"LOC103347657"	40
"LOC103347660"	6
"LOC103347661"	1274
"LOC103347667"	28
"LOC103347671"	25
"LOC103347672"	43
"LOC103347673"	19
"LOC103347675"	2
"LOC103347677"	0
"LOC103347682"	10
"LOC103347683"	19
"LOC103347684"	0
"LOC103347688"	11
"LOC103347689"	8
"LOC103347691"	2
"LOC103347694"	5
"LOC103347695"	8
"LOC103347696"	61
"LOC103347699"	22
"LOC103347701"	1
"LOC103347703"	0
"LOC103347706"	0
"LOC103347708"	56
"LOC103347710"	58
"LOC103347711"	6
"LOC103347714"	467
"LOC103347715"	5
"LOC103347722"	2
"LOC103347723"	0
"LOC103347758"	0
"LOC103347785"	0
"LOC103347791"	45
"LOC103347802"	196
"LOC103347812"	40
"LOC103347814"	225
"LOC103347816"	0
"LOC103347817"	1
"LOC103347821"	15
"LOC103347822"	1
"LOC103347823"	0
"LOC103347824"	27
"LOC103347825"	58
"LOC103347827"	0
"LOC103347828"	2
"LOC103347831"	12
"LOC103347837"	6
"LOC103347840"	732
"LOC103347841"	1556
"LOC103347844"	32
"LOC103347846"	7
"LOC103347849"	0
"LOC103347850"	0
"LOC103347851"	0
"LOC103347852"	2
"LOC103347854"	6
"LOC103347856"	7
"LOC103347859"	0
"LOC103347863"	69
"LOC103347871"	46
"LOC103347874"	0
"LOC103347875"	0
"LOC103347878"	1
"LOC103347879"	0
"LOC103347881"	49
"LOC103347883"	117397
"LOC103347886"	141
"LOC103347890"	7
"LOC103347892"	23434
"LOC103347895"	18
"LOC103347896"	0
"LOC103347898"	23
"LOC103347901"	252
"LOC103347903"	5
"LOC103347904"	1
"LOC103347906"	0
"LOC103347913"	0
"LOC103347914"	834
"LOC103347928"	36
"LOC103347931"	1
"LOC103347934"	11
"LOC103347945"	56
"LOC103347947"	235
"LOC103347952"	312
"LOC103347957"	5
"LOC103347959"	0
"LOC103347961"	0
"LOC103347964"	0
"LOC103347965"	0
"LOC103347967"	73
"LOC103347969"	11
"LOC103347971"	0
"LOC103347972"	0
"LOC103347973"	0
"LOC103347974"	5636
"LOC103347978"	13
"LOC103347982"	402
"LOC103347986"	21
"LOC103347988"	0
"LOC103347992"	1
"LOC103347993"	686
"LOC103347997;UBLCP1"	13877
"LOC103347998"	356
"LOC103348001"	2255
"LOC103348003"	13
"LOC103348006"	0
"LOC103348008"	1994
"LOC103348015"	0
"LOC103348022"	68
"LOC103348024"	11
"LOC103348025"	4
"LOC103348026"	6
"LOC103348027"	0
"LOC103348029"	11
"LOC103348031"	20
"LOC103348033"	0
"LOC103348035"	675
"LOC103348036"	325
"LOC103348037"	0
"LOC103348038"	1
"LOC103348039"	1947
"LOC103348040"	6
"LOC103348041"	31175
"LOC103348042"	413
"LOC103348045"	0
"LOC103348046"	0
"LOC103348047"	1
"LOC103348048"	3
"LOC103348056"	1
"LOC103348068"	0
"LOC103348070"	10
"LOC103348072"	71
"LOC103348076"	13
"LOC103348077"	15
"LOC103348078"	0
"LOC103348082"	93
"LOC103348086"	0
"LOC103348087"	42
"LOC103348092"	1
"LOC103348093"	2
"LOC103348094"	1
"LOC103348099"	1
"LOC103348101"	1955
"LOC103348102"	1578
"LOC103348108"	0
"LOC103348109"	0
"LOC103348111"	0
"LOC103348112"	492
"LOC103348113"	126
"LOC103348114"	0
"LOC103348116"	0
"LOC103348118"	7
"LOC103348122"	5
"LOC103348123"	4
"LOC103348124"	84
"LOC103348125"	12
"LOC103348128"	98
"LOC103348132"	176
"LOC103348133"	50
"LOC103348137"	0
"LOC103348141"	2622
"LOC103348144"	16
"LOC103348158"	0
"LOC103348163"	1424
"LOC103348167"	0
"LOC103348177"	0
"LOC103348178"	1
"LOC103348179"	0
"LOC103348180"	68
"LOC103348181"	171
"LOC103348182"	26612
"LOC103348190"	28
"LOC103348199"	0
"LOC103348200"	107
"LOC103348202"	87
"LOC103348203"	8
"LOC103348205"	46
"LOC103348206"	32
"LOC103348207"	39
"LOC103348208"	0
"LOC103348210"	0
"LOC103348213"	0
"LOC103348222"	64
"LOC103348223"	0
"LOC103348225"	0
"LOC103348227"	2
"LOC103348229"	827
"LOC103348230"	6
"LOC103348232"	5
"LOC103348236"	0
"LOC103348237"	0
"LOC103348238"	0
"LOC103348239"	7
"LOC103348240"	0
"LOC103348241"	1
"LOC103348242"	2
"LOC103348244"	24
"LOC103348252"	5
"LOC103348253"	0
"LOC103348254"	7440
"LOC103348262"	269
"LOC103348267"	1
"LOC103348269"	23
"LOC103348271"	118
"LOC103348274"	215
"LOC103348275"	2
"LOC103348277"	18
"LOC103348279"	372
"LOC103348283"	138
"LOC103348284"	183
"LOC103348285"	0
"LOC103348286"	12
"LOC103348287"	4
"LOC103348288"	313
"LOC103348289"	0
"LOC103348295"	2813
"LOC103348296"	18504
"LOC103348311"	3
"LOC103348315"	18
"LOC103348316"	71
"LOC103348317"	252
"LOC103348318"	3654
"LOC103348322"	2
"LOC103348323"	20
"LOC103348324"	19
"LOC103348325"	129
"LOC103348327"	0
"LOC103348331"	0
"LOC103348334"	1131
"LOC103348335"	171
"LOC103348336"	1
"LOC103348339"	0
"LOC103348341"	4
"LOC103348347"	61
"LOC103348348"	1115
"LOC103348359"	0
"LOC103348363"	2
"LOC103348378"	34
"LOC103348385"	62
"LOC103348386"	55
"LOC103348389"	8
"LOC103348402"	1
"LOC103348403"	3
"LOC103348404"	60
"LOC103348406"	0
"LOC103348409"	0
"LOC103348410"	22
"LOC103348413"	101
"LOC103348415"	27
"LOC103348417"	0
"LOC103348418"	13
"LOC103348419"	3710
"LOC103348420"	3
"LOC103348423"	0
"LOC103348426"	4083
"LOC103348427"	0
"LOC103348429"	14
"LOC103348430"	2
"LOC103348431"	505
"LOC103348436"	21
"LOC103348439"	62
"LOC103348440"	140
"LOC103348442;LOC108176753"	3
"LOC103348448"	184
"LOC103348451"	18
"LOC103348453"	0
"LOC103348454"	5
"LOC103348455"	2
"LOC103348457"	1
"LOC103348459"	11
"LOC103348460"	863
"LOC103348461"	9591
"LOC103348463"	0
"LOC103348464"	0
"LOC103348465"	6
"LOC103348466"	4
"LOC103348472"	14
"LOC103348483"	9
"LOC103348484"	0
"LOC103348486"	8
"LOC103348488"	0
"LOC103348489"	0
"LOC103348493"	2
"LOC103348495"	1084
"LOC103348496"	0
"LOC103348498"	353
"LOC103348504"	55
"LOC103348509"	0
"LOC103348513"	77
"LOC103348514"	105
"LOC103348520"	0
"LOC103348521"	0
"LOC103348522"	859
"LOC103348524"	0
"LOC103348526"	78
"LOC103348527"	2
"LOC103348528"	2
"LOC103348530"	231
"LOC103348531"	6
"LOC103348532"	26
"LOC103348533"	115
"LOC103348534"	3
"LOC103348543"	59
"LOC103348547"	50
"LOC103348551"	14468
"LOC103348553"	5
"LOC103348554"	500
"LOC103348556"	34
"LOC103348557"	35
"LOC103348558"	58
"LOC103348559"	15
"LOC103348560"	1
"LOC103348573"	24
"LOC103348575"	15
"LOC103348578"	0
"LOC103348580"	7814
"LOC103348581"	86020
"LOC103348586"	21
"LOC103348587"	2
"LOC103348590"	0
"LOC103348592"	1
"LOC103348593"	11
"LOC103348600"	0
"LOC103348601"	9
"LOC103348602"	2
"LOC103348607"	0
"LOC103348611"	14
"LOC103348612"	9
"LOC103348616"	13
"LOC103348619"	7
"LOC103348620"	0
"LOC103348623"	173
"LOC103348625"	4
"LOC103348628"	1652
"LOC103348634"	7
"LOC103348635"	0
"LOC103348640"	4
"LOC103348641"	89
"LOC103348645"	74
"LOC103348646"	650
"LOC103348651"	50
"LOC103348655"	8357
"LOC103348668"	0
"LOC103348669"	0
"LOC103348672"	470
"LOC103348676"	1
"LOC103348677"	38721
"LOC103348678"	8
"LOC103348680"	4
"LOC103348684"	13
"LOC103348685"	0
"LOC103348689"	1999
"LOC103348693"	211
"LOC103348694"	1272
"LOC103348695"	34
"LOC103348696"	0
"LOC103348698"	3
"LOC103348702"	1677
"LOC103348706"	20
"LOC103348715"	4560
"LOC103348716"	11689
"LOC103348718"	9
"LOC103348720"	1
"LOC103348727"	0
"LOC103348728"	49
"LOC103348729"	0
"LOC103348730"	4
"LOC103348731"	0
"LOC103348734"	1
"LOC103348737"	0
"LOC103348738"	9
"LOC103348739"	15919
"LOC103348741"	111
"LOC103348744"	0
"LOC103348749"	0
"LOC103348750"	7940
"LOC103348752"	0
"LOC103348754"	25
"LOC103348755"	2
"LOC103348757"	89
"LOC103348762"	0
"LOC103348764"	3
"LOC103348766"	111
"LOC103348770"	18
"LOC103348771"	224
"LOC103348776"	3588
"LOC103348778"	70
"LOC103348785"	444
"LOC103348788"	209
"LOC103348789"	53
"LOC103348793"	4
"LOC103348794"	0
"LOC103348799"	373
"LOC103348800"	18
"LOC103348802"	0
"LOC103348803"	1
"LOC103348804"	1
"LOC103348806"	0
"LOC103348807"	2
"LOC103348810"	6
"LOC103348812"	294
"LOC103348828"	4052
"LOC103348847"	0
"LOC103348850"	167
"LOC103348851"	79
"LOC103348854"	1
"LOC103348857"	47
"LOC103348858"	0
"LOC103348859"	28
"LOC103348861"	2
"LOC103348864"	0
"LOC103348866"	0
"LOC103348869"	0
"LOC103348872"	2
"LOC103348875"	3
"LOC103348881"	22
"LOC103348882"	130
"LOC103348884"	55
"LOC103348885"	13
"LOC103348886"	0
"LOC103348888"	3
"LOC103348889"	428
"LOC103348895"	15
"LOC103348896"	116
"LOC103348898"	1
"LOC103348900"	438
"LOC103348904"	129
"LOC103348915"	124
"LOC103348916"	210
"LOC103348929"	0
"LOC103348935"	11
"LOC103348938"	0
"LOC103348945"	155
"LOC103348950"	10
"LOC103348951"	2841
"LOC103348952"	0
"LOC103348953"	11
"LOC103348958"	2
"LOC103348966"	0
"LOC103348967"	56
"LOC103348968"	49
"LOC103348973"	0
"LOC103348978"	0
"LOC103348985"	9
"LOC103348986"	1213
"LOC103348987"	1
"LOC103348989"	0
"LOC103348990"	0
"LOC103348991"	25
"LOC103348992"	435
"LOC103348993"	177
"LOC103348996"	9
"LOC103349001"	0
"LOC103349005"	50
"LOC103349006"	1
"LOC103349009"	2
"LOC103349012"	16
"LOC103349014"	3
"LOC103349015"	0
"LOC103349017"	214
"LOC103349020"	0
"LOC103349023"	0
"LOC103349027"	10
"LOC103349028"	53
"LOC103349038"	0
"LOC103349039"	0
"LOC103349040"	0
"LOC103349044"	105
"LOC103349049"	0
"LOC103349051"	0
"LOC103349052"	0
"LOC103349053"	0
"LOC103349054"	19
"LOC103349059"	31
"LOC103349063"	23
"LOC103349065"	14259
"LOC103349066"	0
"LOC103349067"	179
"LOC103349071"	0
"LOC103349074"	98
"LOC103349075"	0
"LOC103349076"	1
"LOC103349081"	15
"LOC103349084"	26
"LOC103349085"	35
"LOC103349087"	0
"LOC103349092"	8
"LOC103349094"	0
"LOC103349095"	8
"LOC103349097"	0
"LOC103349098"	39
"LOC103349099"	0
"LOC103349100"	3
"LOC103349105"	155
"LOC103349108"	1
"LOC103349110"	2
"LOC103349112"	244
"LOC103349113"	10451
"LOC103349133"	3
"LOC103349135"	34
"LOC103349136"	68
"LOC103349137"	3
"LOC103349138"	0
"LOC103349139"	2
"LOC103349144"	1
"LOC103349146"	7
"LOC103349147"	68
"LOC103349148"	14
"LOC103349149"	7
"LOC103349151"	752
"LOC103349152"	1
"LOC103349153"	3
"LOC103349154"	105
"LOC103349155;LOC103349156"	37
"LOC103349158"	141
"LOC103349161"	0
"LOC103349164"	3
"LOC103349169"	4204
"LOC103349171"	272
"LOC103349173"	4
"LOC103349175"	247
"LOC103349176"	1
"LOC103349179"	159
"LOC103349185"	2
"LOC103349187"	0
"LOC103349189"	8
"LOC103349190"	28
"LOC103349192"	1
"LOC103349194"	73
"LOC103349197"	1
"LOC103349198"	0
"LOC103349199"	9
"LOC103349200"	1
"LOC103349201"	12
"LOC103349202"	0
"LOC103349203"	112
"LOC103349204"	135
"LOC103349205"	0
"LOC103349207"	2
"LOC103349209"	139
"LOC103349214"	68
"LOC103349216"	3
"LOC103349219"	3
"LOC103349222"	4
"LOC103349227"	8
"LOC103349228"	3
"LOC103349229"	4351
"LOC103349234"	0
"LOC103349237"	0
"LOC103349246"	0
"LOC103349247"	1392
"LOC103349248"	6
"LOC103349249"	29
"LOC103349250"	5
"LOC103349251"	11
"LOC103349252"	406
"LOC103349253"	1428
"LOC103349254"	2
"LOC103349255"	104
"LOC103349265"	4624
"LOC103349277"	2
"LOC103349278"	1
"LOC103349279"	0
"LOC103349280"	259
"LOC103349282"	1
"LOC103349283"	0
"LOC103349284"	6
"LOC103349286"	0
"LOC103349288"	0
"LOC103349290"	66
"LOC103349294"	10
"LOC103349295"	13
"LOC103349298"	46
"LOC103349300"	0
"LOC103349302"	5
"LOC103349303"	59
"LOC103349305"	1593486
"LOC103349307"	138
"LOC103349308"	468
"LOC103349310"	0
"LOC103349317"	1
"LOC103349318"	20
"LOC103349321"	0
"LOC103349326"	0
"LOC103349327"	0
"LOC103349329"	0
"LOC103349330"	2
"LOC103349331"	3
"LOC103349332"	0
"LOC103349333"	0
"LOC103349335"	3
"LOC103349338"	128
"LOC103349339"	0
"LOC103349341"	0
"LOC103349343"	0
"LOC103349345"	97
"LOC103349361"	4
"LOC103349373"	1390
"LOC103349385"	8
"LOC103349386"	0
"LOC103349388"	46
"LOC103349389"	2
"LOC103349390"	941
"LOC103349391"	297
"LOC103349392"	219
"LOC103349394"	1
"LOC103349395"	68
"LOC103349399"	0
"LOC103349400"	0
"LOC103349403"	201
"LOC103349404"	0
"LOC103349411"	0
"LOC103349413"	41
"LOC103349416"	4
"LOC103349417"	4
"LOC103349418"	0
"LOC103349419"	1
"LOC103349420"	59
"LOC103349421"	0
"LOC103349423"	0
"LOC103349426"	0
"LOC103349427"	0
"LOC103349428"	0
"LOC103349429"	4
"LOC103349432"	296
"LOC103349436"	2
"LOC103349437"	153
"LOC103349439"	50
"LOC103349441"	14
"LOC103349442"	455
"LOC103349444"	1
"LOC103349447"	2651
"LOC103349451"	0
"LOC103349452"	24
"LOC103349454"	0
"LOC103349457"	1171
"LOC103349458"	3
"LOC103349462"	29
"LOC103349464"	3
"LOC103349465"	184
"LOC103349467"	0
"LOC103349471"	3421
"LOC103349472"	3
"LOC103349473"	1487
"LOC103349477"	2700
"LOC103349485"	0
"LOC103349489"	42
"LOC103349490"	0
"LOC103349492"	1383
"LOC103349503"	1
"LOC103349505"	752
"LOC103349506"	97
"LOC103349507"	622
"LOC103349510"	0
"LOC103349511"	20
"LOC103349512"	0
"LOC103349515"	625
"LOC103349519"	19
"LOC103349523"	81
"LOC103349530"	2
"LOC103349531"	4
"LOC103349538"	37
"LOC103349539"	0
"LOC103349540"	0
"LOC103349541"	121
"LOC103349543"	1
"LOC103349544"	29
"LOC103349545"	1
"LOC103349546"	10
"LOC103349547"	4
"LOC103349550"	117
"LOC103349551"	81
"LOC103349555"	0
"LOC103349558"	0
"LOC103349562"	0
"LOC103349583"	13
"LOC103349591"	0
"LOC103349592"	0
"LOC103349595"	0
"LOC103349597"	6
"LOC103349599"	1
"LOC103349600"	1
"LOC103349605"	4
"LOC103349606"	7
"LOC103349611"	9
"LOC103349613"	33
"LOC103349617"	73
"LOC103349618"	362
"LOC103349620"	656
"LOC103349621"	25
"LOC103349622"	23
"LOC103349623"	1
"LOC103349624"	7
"LOC103349626"	7
"LOC103349628"	11
"LOC103349629"	1
"LOC103349630"	136
"LOC103349631"	10
"LOC103349632"	2263
"LOC103349635"	54
"LOC103349638"	0
"LOC103349639"	0
"LOC103349641"	0
"LOC103349652"	1085
"LOC103349653"	0
"LOC103349659"	2
"LOC103349667"	18
"LOC103349668"	12
"LOC103349670"	26
"LOC103349674"	6
"LOC103349676"	0
"LOC103349677"	1505
"LOC103349679"	152
"LOC103349680"	39
"LOC103349685"	141
"LOC103349688"	0
"LOC103349690"	280
"LOC103349692"	1665
"LOC103349693"	544
"LOC103349694"	3990
"LOC103349699"	3
"LOC103349704"	256
"LOC103349705"	189
"LOC103349708"	16
"LOC103349711"	4
"LOC103349722"	22683
"LOC103349725"	0
"LOC103349730"	221
"LOC103349731"	1
"LOC103349735"	82
"LOC103349736"	3
"LOC103349738"	14
"LOC103349742"	0
"LOC103349747"	8
"LOC103349749"	24
"LOC103349751"	10
"LOC103349754"	0
"LOC103349755"	1
"LOC103349756"	31
"LOC103349759"	41
"LOC103349760"	270
"LOC103349761"	80
"LOC103349764"	318
"LOC103349766"	11
"LOC103349768"	0
"LOC103349771"	2
"LOC103349774"	11
"LOC103349775"	0
"LOC103349780"	0
"LOC103349783"	1705
"LOC103349784"	0
"LOC103349787"	0
"LOC103349791"	0
"LOC103349801"	21980
"LOC103349802"	80
"LOC103349807"	0
"LOC103349808"	227
"LOC103349810"	1
"LOC103349811"	9655
"LOC103349813"	1484
"LOC103349815"	3
"LOC103349816"	25
"LOC103349817"	6
"LOC103349819"	0
"LOC103349826"	4
"LOC103349833"	0
"LOC103349835;TRAM2"	380
"LOC103349848"	25
"LOC103349849"	3
"LOC103349856"	669
"LOC103349857"	0
"LOC103349859"	246
"LOC103349861"	0
"LOC103349863"	4
"LOC103349864"	0
"LOC103349868"	0
"LOC103349872"	0
"LOC103349873"	0
"LOC103349874"	527
"LOC103349875"	0
"LOC103349876"	1
"LOC103349878"	23
"LOC103349881"	0
"LOC103349883"	51
"LOC103349888"	26
"LOC103349895"	0
"LOC103349898"	4
"LOC103349904"	140
"LOC103349907"	1
"LOC103349908"	75
"LOC103349910"	0
"LOC103349928"	3
"LOC103349929"	9
"LOC103349932"	50
"LOC103349936"	2513
"LOC103349941"	2
"LOC103349946"	23
"LOC103349951"	0
"LOC103349952"	0
"LOC103349956"	487
"LOC103349960"	0
"LOC103349967"	0
"LOC103349968"	31
"LOC103349969"	71
"LOC103349973"	872
"LOC103349979"	282
"LOC103349982"	149
"LOC103349987"	14
"LOC103349989"	6
"LOC103350001"	0
"LOC103350015"	8
"LOC103350018"	49
"LOC103350019"	22764
"LOC103350031"	4
"LOC103350037"	1
"LOC103350038"	396
"LOC103350039"	38
"LOC103350040"	73
"LOC103350041"	3538
"LOC103350042"	2
"LOC103350043"	0
"LOC103350047"	17
"LOC103350051"	0
"LOC103350052"	9
"LOC103350053"	14
"LOC103350055"	16
"LOC103350056"	6
"LOC103350057"	19
"LOC103350058"	419
"LOC103350064"	2
"LOC103350067"	0
"LOC103350068"	25
"LOC103350070"	1
"LOC103350071"	0
"LOC103350072"	3
"LOC103350073"	10
"LOC103350077"	11
"LOC103350078"	2
"LOC103350087"	46
"LOC103350088"	16
"LOC103350090"	381
"LOC103350093"	76
"LOC103350094"	272
"LOC103350097"	20
"LOC103350098"	565
"LOC103350100"	11
"LOC103350101"	2
"LOC103350102"	341
"LOC103350105"	120
"LOC103350106"	559
"LOC103350107"	19
"LOC103350109"	18
"LOC103350111"	379
"LOC103350112"	0
"LOC103350113"	1
"LOC103350116"	1
"LOC103350119"	3
"LOC103350121"	216
"LOC103350123"	63
"LOC103350124"	324
"LOC103350126"	166
"LOC103350127"	0
"LOC103350128"	1
"LOC103350129"	4
"LOC103350132"	784
"LOC103350133"	218
"LOC103350135"	1
"LOC103350136"	0
"LOC103350142"	0
"LOC103350143"	6
"LOC103350144"	2
"LOC103350145"	70
"LOC103350146"	15
"LOC103350148"	0
"LOC103350155"	6
"LOC103350157"	3892
"LOC103350166"	5
"LOC103350172"	58
"LOC103350173"	0
"LOC103350176"	6976
"LOC103350177"	1
"LOC103350179"	79
"LOC103350181"	1
"LOC103350185"	52
"LOC103350187"	5
"LOC103350189"	35
"LOC103350191"	15
"LOC103350193"	78
"LOC103350194"	15
"LOC103350195"	10
"LOC103350196"	24
"LOC103350197"	36
"LOC103350198"	534
"LOC103350199"	0
"LOC103350201"	59
"LOC103350202"	1
"LOC103350203"	1
"LOC103350212"	0
"LOC103350213"	0
"LOC103350214"	3527
"LOC103350226"	235
"LOC103350231"	1
"LOC103350235;POGK"	12720
"LOC103350242"	1
"LOC103350243"	0
"LOC103350244"	2
"LOC103350246;OTUD7B"	10908
"LOC103350247"	1
"LOC103350249"	1540
"LOC103350250"	62
"LOC103350261"	345
"LOC103350262"	741
"LOC103350276"	6839
"LOC103350277"	5
"LOC103350283"	0
"LOC103350288"	14
"LOC103350293"	5
"LOC103350299"	0
"LOC103350302"	1
"LOC103350303"	6
"LOC103350305"	1
"LOC103350308"	0
"LOC103350310"	0
"LOC103350316"	0
"LOC103350319"	0
"LOC103350321"	44425
"LOC103350326"	5
"LOC103350333"	25
"LOC103350334"	8
"LOC103350335"	5
"LOC103350336"	2
"LOC103350346"	5024
"LOC103350348"	5133
"LOC103350352"	17
"LOC103350353"	0
"LOC103350357"	6
"LOC103350359"	4
"LOC103350360"	16970
"LOC103350363"	33
"LOC103350364"	3662
"LOC103350365"	508
"LOC103350366"	0
"LOC103350367"	44
"LOC103350369"	262
"LOC103350373"	1
"LOC103350375"	14
"LOC103350376"	0
"LOC103350378"	500
"LOC103350379"	6
"LOC103350382"	8
"LOC103350387"	195
"LOC103350389"	0
"LOC103350395"	45
"LOC103350396"	40
"LOC103350398"	0
"LOC103350399"	2
"LOC103350400"	6
"LOC103350407"	7
"LOC103350409"	209
"LOC103350411"	2
"LOC103350412"	0
"LOC103350414"	353
"LOC103350415"	0
"LOC103350417"	2
"LOC103350418"	0
"LOC103350420"	5
"LOC103350421"	453
"LOC103350422"	18
"LOC103350424"	264
"LOC103350426"	1040
"LOC103350428"	11
"LOC103350429"	2450
"LOC103350433"	0
"LOC103350434"	0
"LOC103350435"	0
"LOC103350441"	0
"LOC103350444"	256
"LOC103350453"	0
"LOC103350455"	147
"LOC103350460"	161
"LOC103350461"	100
"LOC103350463"	6
"LOC103350464"	29243
"LOC103350467"	3232
"LOC103350471"	192
"LOC103350473"	2
"LOC103350476"	0
"LOC103350482"	0
"LOC103350484"	6
"LOC103350485"	42
"LOC103350486"	60
"LOC103350491"	29
"LOC103350494"	1
"LOC103350500"	2
"LOC103350505"	0
"LOC103350510"	6006
"LOC103350514"	3
"LOC103350517"	1
"LOC103350530"	48
"LOC103350534"	191
"LOC103350537"	0
"LOC103350538"	1
"LOC103350539"	35
"LOC103350543"	2
"LOC103350544"	29
"LOC103350547"	1
"LOC103350550"	0
"LOC103350555"	1
"LOC103350557"	3
"LOC103350560"	30
"LOC103350563"	12
"LOC103350566"	437
"LOC103350567"	0
"LOC103350570"	5
"LOC103350571"	0
"LOC103350575"	0
"LOC103350577"	0
"LOC103350578"	1
"LOC103350583"	2929
"LOC103350585"	0
"LOC103350587"	1
"LOC103350589"	0
"LOC103350591"	0
"LOC103350594"	36
"LOC103350595"	105
"LOC103350596"	91
"LOC103350597"	0
"LOC103350600"	1
"LOC103350602"	2598
"LOC103350603"	1
"LOC103350604"	28
"LOC103350611"	6
"LOC103350628"	294
"LOC103350632"	417
"LOC103350638"	0
"LOC103350641"	0
"LOC103350642"	1
"LOC103350644"	0
"LOC103350646"	23
"LOC103350647"	139
"LOC103350648"	119
"LOC103350659"	0
"LOC103350662"	122
"LOC103350667"	26
"LOC103350669"	7
"LOC103350671"	2
"LOC103350672"	4
"LOC103350677"	143
"LOC103350681"	4
"LOC103350682"	4
"LOC103350695"	0
"LOC103350700"	9
"LOC103350702"	485
"LOC103350713"	10595
"LOC103350714"	17
"LOC103350719"	43
"LOC103350722"	33
"LOC103350725"	60
"LOC103350726"	2
"LOC103350727"	129
"LOC103350737"	1
"LOC103350738"	2
"LOC103350739"	10
"LOC103350741"	47
"LOC103350745"	1
"LOC103350746"	74
"LOC103350749"	0
"LOC103350753"	0
"LOC103350759"	5
"LOC103350760"	7
"LOC103350765"	330
"LOC103350768"	48
"LOC103350774"	1
"LOC103350775"	1334
"LOC103350776"	2
"LOC103350777"	0
"LOC103350779"	0
"LOC103350780"	4
"LOC103350784"	0
"LOC103350785"	0
"LOC103350786"	0
"LOC103350789"	10
"LOC103350790"	0
"LOC103350798"	29
"LOC103350800"	56
"LOC103350802"	2
"LOC103350818"	0
"LOC103350833"	9
"LOC103350837"	3
"LOC103350838"	1
"LOC103350841"	13
"LOC103350842"	9
"LOC103350844"	44
"LOC103350847"	1
"LOC103350849"	0
"LOC103350856"	23
"LOC103350861"	1893
"LOC103350862"	0
"LOC103350866"	1348
"LOC103350869"	134
"LOC103350870"	47
"LOC103350872"	2314
"LOC103350873"	20
"LOC103350876"	42
"LOC103350878"	113
"LOC103350879"	66
"LOC103350884"	886
"LOC103350887"	2
"LOC103350888"	0
"LOC103350891"	1
"LOC103350892"	281
"LOC103350894"	46
"LOC103350895"	1265
"LOC103350899"	1157
"LOC103350903"	1879
"LOC103350905"	13
"LOC103350906"	8374
"LOC103350907"	606
"LOC103350909"	0
"LOC103350910"	0
"LOC103350911"	10
"LOC103350912"	36
"LOC103350913"	93
"LOC103350914"	95
"LOC103350917"	8
"LOC103350919"	0
"LOC103350920"	0
"LOC103350921"	0
"LOC103350927"	42
"LOC103350929"	28
"LOC103350930"	22
"LOC103350935"	0
"LOC103350937"	22
"LOC103350938"	0
"LOC103350941"	3
"LOC103350944"	1
"LOC103350947"	485
"LOC103350951"	1
"LOC103350952"	8722
"LOC103350953"	34
"LOC103350954"	2
"LOC103350955"	23
"LOC103350956"	6
"LOC103350962"	33
"LOC103350964"	17
"LOC103350965"	105
"LOC103350966"	12
"LOC103350967"	119
"LOC103350970"	0
"LOC103350973"	26
"LOC103350974"	78
"LOC103350977"	12
"LOC103350978"	1
"LOC103350981"	109
"LOC103350983"	294
"LOC103350984"	2
"LOC103350985"	6731
"LOC103350987"	16
"LOC103350988"	12
"LOC103350989"	588
"LOC103350990"	27
"LOC103350991"	0
"LOC103350994"	196
"LOC103350995"	557
"LOC103350997"	2418
"LOC103351000"	40
"LOC103351001"	36
"LOC103351002"	124
"LOC103351003"	7
"LOC103351004"	2877
"LOC103351005;LOC103351006"	0
"LOC103351026"	6
"LOC103351030"	1
"LOC103351031"	21
"LOC103351032"	1
"LOC103351033"	0
"LOC103351034"	4
